"id","common_name_crop","species_name","species_name_taxonstand_","species_name_","genus","sps","family","order","gf","wild_progenitor","sources_wild_progenitor","minimum_time_cultivation","minimum_time_domestication","sources_minimum_time_cultivation_domestication","filter_data_antiquity","use_food","use_animal_feed","use","use_primary","sources_use","number_gbif_records","filter_ocurr_gbif","sd_longitude","sd_latitude","mode_ecoreg_code","biogeografic_realm","mode_ecoreg_name","mode_ecoreg_centroid_lon","mode_ecoreg_centroid_lat","median_BIO1","median_BIO2","median_BIO3","median_BIO4","median_BIO5","median_BIO6","median_BIO7","median_BIO8","median_BIO9","median_BIO10","median_BIO11","median_BIO12","median_BIO13","median_BIO14","median_BIO15","median_BIO16","median_BIO17","median_BIO18","median_BIO19","cv_BIO1","cv_BIO2","cv_BIO3","cv_BIO4","cv_BIO5","cv_BIO6","cv_BIO7","cv_BIO8","cv_BIO9","cv_BIO10","cv_BIO11","cv_BIO12","cv_BIO13","cv_BIO14","cv_BIO15","cv_BIO16","cv_BIO17","cv_BIO18","cv_BIO19"
40,"Saskatoon","Amelanchier alnifolia","Amelanchier_alnifolia_(Nutt.)_Nutt._ex_M.Roem.","Amelanchier_alnifolia","Amelanchier","alnifolia","Rosaceae","Rosales","woody","Amelanchier_alnifolia_(Nutt.)_Nutt._ex_M.Roem.","90",100,NA,"90",1,1,0,"fruit_flower","fruit_flower",90,437,1,9.314220665,5.389128485,"NA0524","Nearctic","Utah-Wyoming Rocky Mountains",-110.2415923,43.13789654,62,125,36,8088,255,-100,378,56,146,165,-41,529,81,20,52,217,70,112,143,81.7452363,19.48078691,19.49098858,32.16179164,22.73494303,93.66713064,23.96566174,94.55642263,141.164106,31.38165502,245.4919095,70.1601401,76.70677506,55.1196957,38.34282774,79.88017347,52.91316564,54.21989256,98.55062547
41,"Juneberry","Amelanchier canadensis","Amelanchier_canadensis_(L.)_Medik.","Amelanchier_canadensis","Amelanchier","canadensis","Rosaceae","Rosales","woody","Amelanchier_canadensis_(L.)_Medik.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,213,1,5.550483933,3.070664646,"NA0407","Nearctic","Lower New England / Northern Piedmont",-73.39895234,41.89652248,97,114,31,8735,278,-79,358,92,5,206,-19,1161,114,80,11,320,260,293,276,30.06390445,10.83469581,11.53081579,8.240451683,8.328288293,49.96270548,6.99105264,74.63370942,195.7194771,11.37693657,233.6380181,12.03145386,13.66322722,16.55099119,45.07619874,12.68316604,15.77208989,11.303727,19.58048354
42,"Bishops_weed","Ammi majus","Ammi_majus_L.","Ammi_majus","Ammi","majus","Apiaceae","Apiales","herb","Ammi_majus_L.","90",1100,NA,"90",1,1,0,"fruit_flower","fruit_flower",90,40,1,13.83938758,7.493244449,"PA1215","Palearctic","Northeastern Spain And Southern France Mediterranean Forests",3.43348924,42.69387138,134,97,36,5787,277,12,262,128,208,208,59,753,95,30,27,246,128,128,199,22.15915041,12.06000002,13.73606489,20.77067174,8.878223655,145.4717125,14.87365988,37.48462694,31.23707977,11.47957161,59.56655884,33.41276767,34.64833714,77.67260947,71.40407948,34.04373381,66.48567057,60.38996153,36.19454482
43,"Round_cardamom","Amomum compactum","Amomum_compactum_Sol._ex_Maton","Amomum_compactum","Amomum","compactum","Zingiberaceae","Zingiberales","herb","Amomum_compactum_Sol._ex_Maton","90",NA,NA,NA,0,1,0,"multifood_rep&veg","fruit_flower",131,3,1,0,1.19209e-07,"IM0168","Indo_malay","Western Java Rain Forests",107.8796298,-6.91876442,270,95,84,300,325,212,113,269,267,272,267,3014,402,110,43,1166,355,820,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Cambodian_cardamom","Amomum verum","Amomum_verum_Blackw.","Amomum_verum","Amomum","verum","Zingiberaceae","Zingiberales","herb","Amomum_verum_Blackw.","90",NA,NA,NA,0,1,0,"multifood_rep","fruit_flower",131,13,1,1.118991179,4.766913894,"IM0106","Indo_malay","Cardamom Mountains Rain Forests",103.1282365,12.13719562,242,85,66,810,305,175,127,241,233,254,232,2417,377,11,73,1127,60,480,130,2.352872697,5.903810585,12.75542484,28.08615888,2.681751812,1.273601622,5.610160181,2.291223544,1.372630402,3.317739515,1.378535165,3.777909817,14.53908202,143.3155299,26.66284326,15.45143514,111.1140284,15.04060534,63.32401812
45,"na","Amorphophallus harmandii","Amorphophallus_harmandii_Engl._&_Gehrm.","Amorphophallus_harmandii","Amorphophallus","harmandii","Araceae","Alismatales","herb","Amorphophallus_harmandii_Engl._&_Gehrm.","90",NA,NA,NA,0,1,0,"root","root",90,3,1,0.271008216,0.592445984,"IM0202","Indo_malay","Central Indochina Dry Forests",103.3078378,15.47459579,257,92,52,2409,331,156,176,272,222,281,222,1728,357,5,95,1055,23,477,24,2.692307692,3.685214484,3.268020392,20.85454183,3.275066728,6.027281726,0.866271398,0.926360053,7.18378767,1.540246977,5.978275979,5.964915111,9.539873142,43.30127019,2.755990949,6.182446934,23.86878804,21.48714315,4.166666667
46,"Konjac","Amorphophallus konjac","Amorphophallus_konjac_K.Koch","Amorphophallus_konjac","Amorphophallus","konjac","Araceae","Alismatales","herb","Amorphophallus_konjac_K.Koch","90",2000,NA,"90",1,1,0,"root","root",90,49,1,14.0764827,5.292296496,"IM0118","Indo_malay","Jian Nan Subtropical Evergreen Forests",114.0761892,26.02030872,157,92,32,5838,299,21,262,229,93,240,93,1419,250,21,72,677,76,614,76,22.10473136,17.60006008,29.29277179,31.3052975,12.65157035,258.6959113,18.9883576,13.1756053,59.6281396,14.62211034,60.68227143,33.64900685,24.81608186,92.7801252,24.16486976,25.20326525,84.28942224,26.74308073,81.53826167
47,"Elephant_yam","Amorphophallus paeoniifolius","Amorphophallus_paeoniifolius_(Dennst.)_Nicolson","Amorphophallus_paeoniifolius","Amorphophallus","paeoniifolius","Araceae","Alismatales","herb","Amorphophallus_paeoniifolius_(Dennst.)_Nicolson","90",NA,NA,NA,0,1,0,"multifood_veg","root",128,189,1,15.18166971,12.57501236,"AA0701","Australasia","Arnhem Land Tropical Savanna",133.2994244,-12.96433786,268.5,107,59,1841,340,166.5,183.5,279,240,289,239.5,1441.5,317.5,2,103,864,10,401,10,6.642686162,21.83793614,18.17922327,54.70996876,7.843556562,17.11876606,26.09047029,4.982518823,9.852051441,6.008042076,11.27395283,34.68157583,35.23934087,172.4929253,33.29114992,30.9050394,162.5275895,58.20843491,176.9724989
48,"Hog_peanut","Amphicarpaea bracteata","Amphicarpaea_bracteata_(L.)_Fernald","Amphicarpaea_bracteata","Amphicarpaea","bracteata","Fabaceae","Fabales","herb","Amphicarpaea_bracteata_(L.)_Fernald","90",1850,NA,"90",1,1,0,"seed","seed",90,495,1,7.009492234,2.977401886,"NA0404","Nearctic","Great Lakes",-84.18464559,45.10082121,82,116,28,9637,280,-108,383,190,-42,204,-44,917,102,55,15,297,178,290,190,32.80333556,9.782419735,13.66995444,11.91285348,6.671305362,42.98917587,9.637866962,30.7887826,270.4718096,9.554896106,100.9662388,18.27243232,15.27638008,40.61217273,59.37201446,14.08583623,37.21786286,12.85016585,41.24034497
49,"Cashew_nuts","Anacardium occidentale","Anacardium_occidentale_L.","Anacardium_occidentale","Anacardium","occidentale","Anacardiaceae","Sapindales","woody","Anacardium_occidentale_L.","1,4",2000,500,"4",1,1,1,"food&forage","fruit_flower",128,110,1,5.481643836,5.200464522,"NT0704","Neotropic","Cerrado",-49.77726712,-15.04091823,262,113.5,74,605.5,331.5,185,154,259,261,270,255.5,1749,322,6.5,80,877.5,30,165.5,169.5,3.38377586,18.50196327,8.842830902,47.75741319,3.614913132,15.17733807,25.27398825,3.014138585,5.870014321,3.014528434,4.913745528,20.34737576,19.58824221,135.3155997,16.14381577,18.69268459,111.6662078,77.02696343,97.95238981
50,"Pineapple","Ananas comosus","Ananas_comosus_(L.)_Merr.","Ananas_comosus","Ananas","comosus","Bromeliaceae","Poales","herb","Ananas_ananassoides_(Baker)_L.B.Sm.,Ananas_bracteatus_(Lindl.)_Schult._&_Schult.f.,Ananas_bracteatus_(Lindl.)_Schult._&_Schult.f.","1,3,4",10000,6000,"4",1,1,1,"food&forage","fruit_flower",4,272,1,8.656696537,9.400923343,"NT0704","Neotropic","Cerrado",-49.77726712,-15.04091823,244,116,69,1076,323,146,173,247,231,257,224,1604,276,24,66,761,91,405,125,11.5288258,15.65390773,12.64483836,66.52076725,8.593245453,27.65355071,20.71452328,9.178481543,17.36576704,8.755591018,16.80245218,29.94980085,28.58933338,101.1922162,31.37990462,28.73434988,91.57425731,44.65409174,110.644243
51,"na","Ananas parguazensis","Ananas_parguazensis_Camargo_&_L.B.Sm.","Ananas_parguazensis","Ananas","parguazensis","Bromeliaceae","Poales","herb","Ananas_parguazensis_Camargo_&_L.B.Sm.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,140,1,5.04150216,4.620738473,"NT0182","Neotropic","Guianan Piedmont And Lowland Moist Forests",-64.0548681,4.11046363,266.5,100,81,523,330,212,121.5,262,270,272,260,2539,370,52.5,51,1016,217.5,324,946.5,8.597925098,10.2731602,9.954839542,50.13454908,8.101404629,12.7330638,14.10803169,8.219600946,10.0720022,9.175621184,8.622881503,24.93949885,18.57739806,86.65426805,39.06211798,19.88777549,71.00764329,56.24029324,41.20532858
52,"Dill","Anethum graveolens","Anethum_graveolens_L.","Anethum_graveolens","Anethum","graveolens","Apiaceae","Apiales","herb","Anethum_graveolens_L.","4",10000,4000,"4",1,1,0,"multifood_rep&veg","shoot",90,36,1,6.388131555,2.873709081,"PA0445","Palearctic","Western European Broadleaf Forests",8.24354512,48.41049219,87,88.5,32,6496,233.5,-37.5,267.5,160,26.5,170.5,-0.5,770,95.5,44,26,266.5,140,244,155,24.06870512,8.850886909,9.13537007,8.23217136,10.26709261,110.7709088,5.126228766,31.56099552,115.7311852,11.44919793,203.0688465,19.63770767,22.78633453,27.41415127,36.17733683,24.99717607,26.39066966,36.64199798,32.14186585
53,"Angelica","Angelica archangelica","Angelica_archangelica_L.","Angelica_archangelica","Angelica","archangelica","Apiaceae","Apiales","herb","Angelica_archangelica_L.",NA,1100,NA,"95",1,1,0,"multifood_veg","root",128,495,1,4.308534636,3.414392981,"PA1110","Palearctic","Scandinavian Montane Birch Forest And Grasslands",15.55664882,65.74128486,-2,73,25,7300,150,-132,282,83,-25,98,-92,694,92,33,28,247,112,235,145,4965.687006,10.86544241,5.536553772,13.9898605,11.67079871,24.25663973,13.71643919,49.37737243,133.2481777,16.88730343,29.54784748,33.24454314,27.06210733,34.83894159,22.69174473,27.976748,36.90283999,18.98762712,47.36589662
54,"Ma_qing","Angelica japonica","Angelica_japonica_A.Gray","Angelica_japonica","Angelica","japonica","Apiaceae","Apiales","herb","Angelica_japonica_A.Gray","90",NA,NA,NA,0,1,0,"shoot","shoot",90,80,1,3.307344648,1.800805927,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,158,76,26,7205,306,17,289,230.5,69,252,67,1905.5,247.5,59,45,623.5,220,580,220,9.435991578,12.74565708,7.175547979,9.971041999,3.781441198,119.4258675,9.626075353,18.08950315,31.33689742,3.642620032,31.70224507,22.49963379,22.82126845,27.97476212,18.51475721,25.97162211,27.1391579,29.07829379,38.96452794
55,"Cherimoya","Annona cherimola","Annona_cherimola_Mill.","Annona_cherimola","Annona","cherimola","Annonaceae","Magnoliales","woody","Annona_cherimola_Mill.","4",3500,500,"4",1,1,1,"food&forage","fruit_flower",4,21,1,0.562642027,2.791867861,"NT0121","Neotropic","Eastern Cordillera Real Montane Forests",-78.4833108,-2.75536578,164,114,86,284,241,96,131,165,161,167,161,913,135,26,47,359,92,237,97,17.78840581,16.91582954,3.071864754,55.74864578,12.99776256,35.33893667,17.08065845,17.56847965,18.7006157,17.66341707,18.80348905,44.03914483,57.22536178,66.46009654,38.91573325,55.9171274,54.19625809,76.20016658,68.77772276
56,"Ilama","Annona macroprophyllata","Annona_macroprophyllata_Donn.Sm.","Annona_macroprophyllata","Annona","macroprophyllata","Annonaceae","Magnoliales","woody","Annona_macroprophyllata_Donn.Sm.","128",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,146,1,4.376503612,2.714408004,"NT0303","Neotropic","Central American Pine-Oak Forests",-88.9351004,14.72759789,237,127,70,1627,323,150,180,241,227,250,222,1457,300.5,4,92,857,18,269,56,10.42510929,15.99506632,10.02638907,46.00275799,7.930680948,23.75902506,16.8747883,9.602848526,14.35288044,9.785586632,13.49625498,46.47790107,40.82766667,176.5518408,17.84879671,41.75083903,155.4479093,70.35681736,100.1199681
57,"Mountain_soursop","Annona montana","Annona_montana_Macfad.","Annona_montana","Annona","montana","Annonaceae","Magnoliales","woody","Annona_montana_Macfad.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,264,1,12.82366847,7.255492164,"NT0704","Neotropic","Cerrado",-49.77726712,-15.04091823,252,107,70,1080,322,174,147,253,243,263,231,1650,270,34,59,747,113,355,222,7.058074229,17.70088784,9.597257194,52.47332557,5.165681352,18.12548524,20.81599858,6.9360407,10.42662419,6.139179887,9.83934229,36.38165536,29.23567083,93.29706669,29.87533983,30.24706968,87.61985064,59.66129695,88.53682475
58,"Guanábana","Annona muricata","Annona_muricata_L.","Annona_muricata","Annona","muricata","Annonaceae","Magnoliales","woody","Annona_muricata_L.",NA,1000,550,"96,97",1,1,0,"fruit_flower","fruit_flower",128,126,1,11.51219208,4.270598901,"NA1303","Nearctic","Central Mexican Matorral",-101.2163364,21.41891169,245,109,69,1505,316,159,163,245,234,256,225,1254,226,16,69,593,70,348,106,19.78866454,29.95036301,8.745377869,46.10571579,10.18734125,51.89107647,30.75939824,17.67905075,25.21450943,17.63617937,24.22429162,60.96138142,58.97034632,123.9552387,32.06820237,56.35557291,113.7994958,53.51534797,145.1275262
59,"Negrohead","Annona purpurea","Annona_purpurea_Moc._&_Sessé_ex_Dunal","Annona_purpurea","Annona","purpurea","Annonaceae","Magnoliales","woody","Annona_purpurea_Moc._&_Sessé_ex_Dunal","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",128,305,1,7.757727281,4.28485208,"NT0209","Neotropic","Central American Dry Forests",-87.48903857,13.27433402,252,109,72,914,331,167,153,253,244,266,229,1615,334,9,81,872,38,321,174,9.419827843,15.26477744,9.825254039,49.44086808,6.976079333,20.07095579,18.15964709,8.455731501,12.23929567,8.416489655,12.38936875,40.23914615,35.54339291,118.2062833,22.5330202,35.48123987,106.3712805,48.4630458,95.51473779
60,"Custard_apple","Annona reticulata","Annona_reticulata_L.","Annona_reticulata","Annona","reticulata","Annonaceae","Magnoliales","woody","Annona_reticulata_L.","128",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",128,371,1,7.549081021,3.670038295,"NT0209","Neotropic","Central American Dry Forests",-87.48903857,13.27433402,248,112,69,1491,329,165,159,254,243,265,227,1492,292,4,89,766,21,334,155,7.828029235,16.12600099,9.253978709,46.59387057,5.751875566,18.85084048,17.62636815,7.477509665,10.58892308,7.16316989,10.68064529,33.39895536,32.4441451,134.1919607,26.01238383,32.58541734,121.6357277,48.5799037,88.249802
61,"Cawesh","Annona scleroderma","Annona_scleroderma_Saff.","Annona_scleroderma","Annona","scleroderma","Annonaceae","Magnoliales","woody","Annona_scleroderma_Saff.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,29,1,2.66450801,0.869221712,"NT0154","Neotropic","Petacon-Veracruz Moist Forests",-91.98721467,17.22883063,237,112,68,1409,313,166,168,247,237,253,219,2712,452,55,69,1262,183,512,312,7.1358112,22.32693247,9.445224729,29.41986003,7.183756365,12.93774675,16.64256853,6.251745824,7.310428648,6.45308183,9.179530026,30.82052323,37.43842822,50.46395005,21.50481195,36.0415111,48.15125797,31.14252757,42.84091774
62,"Sugar_apple","Annona squamosa","Annona_squamosa_L.","Annona_squamosa","Annona","squamosa","Annonaceae","Magnoliales","woody","Annona_squamosa_L.",NA,NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,160,1,9.838267209,1.789268242,"NT0230","Neotropic","Southern Pacific Dry Forests",-97.46840141,16.63366459,257,127,68.5,1723,336,173,163,268.5,246.5,275,231,1020.5,198,10.5,95,505,37,337,67.5,8.562139922,22.40783351,10.91948717,36.16072076,6.575662737,21.30092554,21.66352655,8.097743016,11.46936566,7.222646591,11.3537352,53.47280231,45.66271769,121.9599019,30.17103942,48.98104237,114.8275435,51.905469,123.478903
63,"na","Anredera baselloides","Anredera_baselloides_(Kunth)_Baill.","Anredera_baselloides","Anredera","baselloides","Basellaceae","Caryophyllales","herb","Anredera_baselloides_(Kunth)_Baill.","131",NA,NA,NA,0,1,0,"shoot","shoot",131,13,1,1.371519554,3.312092391,"NT0121","Neotropic","Eastern Cordillera Real Montane Forests",-78.4833108,-2.75536578,150,127,87,218,225,74,142,153,141,156,141,1180,188,21,49,510,96,415,96,26.29705204,9.228823129,3.918755291,63.38395459,17.59954536,52.99515144,8.817913882,26.05238301,27.575561,26.16886164,26.85736226,34.91764212,26.69980255,104.5975743,41.87786002,26.11325957,90.63607427,37.3551594,107.7175712
64,"Madeira_vine","Anredera cordifolia","Anredera_cordifolia_(Ten.)_Steenis","Anredera_cordifolia","Anredera","cordifolia","Basellaceae","Caryophyllales","herb","Anredera_cordifolia_(Ten.)_Steenis","90",NA,NA,NA,0,1,0,"multifood_veg","root",90,21,1,8.8187903,9.500358342,"NT0160","Neotropic","Serra Do Mar Coastal Forests",-46.81151928,-24.62117355,188,108,56,2976,287,86,189,217,158,224,148,1503,182,79,26,508,282,494,292,14.30416584,15.91461767,17.85256743,37.01299961,10.64535377,38.73556985,17.21132647,17.9478881,18.85066999,13.55201633,19.41915419,23.05323981,29.68096605,40.61746959,51.2634145,32.22277899,42.54827355,32.39606154,41.50867506
65,"Sweet_vernal_grass","Anthoxanthum odoratum","Anthoxanthum_odoratum_L.","Anthoxanthum_odoratum","Anthoxanthum","odoratum","Poaceae","Poales","graminoid","Anthoxanthum_odoratum_L.","90",NA,NA,NA,0,0,1,"forage","forage",90,435,1,4.650262093,3.950207866,"PA0436","Palearctic","Sarmatic Mixed Forests",31.84112072,56.67710812,70,67,26,6599,204,-46,254,125,14,156,-12,728,81,39,26,230,127,205,152,25.55752291,18.33302921,14.1365779,13.19304113,9.337439294,67.69127935,13.56969643,30.56464733,150.1132656,8.903770394,262.4716083,35.29984481,39.1455277,32.09398917,22.97357433,40.04007767,33.4205077,25.23414876,45.26421945
66,"Garden_chervil","Anthriscus cerefolium","Anthriscus_cerefolium_(L.)_Hoffm.","Anthriscus_cerefolium","Anthriscus","cerefolium","Apiaceae","Apiales","herb","Anthriscus_cerefolium_(L.)_Hoffm.","90",1800,NA,"90",1,1,0,"shoot","shoot",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"Bignay","Antidesma bunius","Antidesma_bunius_(L.)_Spreng.","Antidesma_bunius","Antidesma","bunius","Phyllanthaceae","Malpighiales","woody","Antidesma_bunius_(L.)_Spreng.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,69,1,5.793956983,4.463870508,"IM0137","Indo_malay","Northern Indochina Subtropical Forests",100.7282662,22.18500201,227,89,45,4364,320,103,227,259,168,261,154,1337,253,19,73,683,75,635,84,17.36054128,20.59852273,24.84871129,41.16100754,9.532942282,60.17740815,17.99372435,11.26328767,35.98416868,10.4224439,36.19953715,24.0510072,29.19500672,62.45315631,15.25929,28.22298688,53.53850996,27.99455213,82.46746964
68,"Ground_nut","Apios americana","Apios_americana_Medik.","Apios_americana","Apios","americana","Fabaceae","Fabales","herb","Apios_americana_Medik.","90",150,NA,"90",1,1,0,"root","root",90,486,1,7.201583069,3.932195053,"NA0404","Nearctic","Great Lakes",-84.18464559,45.10082121,95,115,30,9031,283,-86,362,190,-14,209,-29,1048,107,69,14,305,225,287,228,35.85776913,11.147099,15.61075114,13.07517909,8.808940555,63.52535022,9.805393377,49.439259,302.5528765,12.44689426,334.1869076,17.91914861,20.33027226,28.31629439,49.22293751,18.94871604,25.71167278,17.01047742,33.88212365
69,"Caraway","Apium carvi","Apium_carvi_(L.)_Crantz","Apium_carvi","Apium","carvi","Apiaceae","Apiales","herb","Apium_carvi_(L.)_Crantz","90",1100,NA,"90",1,1,0,"fruit_flower","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"Celery","Apium graveolens","Apium_graveolens_L.","Apium_graveolens","Apium","graveolens","Apiaceae","Apiales","herb","Apium_graveolens_L.","4",3275,1500,"4",1,1,1,"food&forage","shoot",4,32,1,6.957723249,2.104104105,"PA1215","Palearctic","Northeastern Spain And Southern France Mediterranean Forests",3.43348924,42.69387138,166,78,35,5097,286,68,218,145,231,236,107,644,105,6,50,264,52,93,193,14.46709122,11.31585637,11.11570584,14.17129206,5.273520123,56.72913786,10.28211353,20.82932259,8.262391684,8.663774589,32.18492817,22.60877631,19.16030755,120.8304597,30.01849486,18.66553633,74.97969871,55.05646454,27.69203759
71,"Creeping_forage_peanut","Arachis glabrata","Arachis_glabrata_Benth.","Arachis_glabrata","Arachis","glabrata","Fabaceae","Fabales","herb","Arachis_glabrata_Benth.","90",NA,NA,NA,0,0,1,"forage","forage",90,357,1,2.546638292,3.10104242,"NT0704","Neotropic","Cerrado",-49.77726712,-15.04091823,235,117,60,2526,326,132,193,259,200,264,200,1408,190,41,40,527,152,440,176,4.975508239,5.339631344,9.57963501,31.38344525,3.54921767,10.50109973,8.069623828,5.283376545,9.255845841,4.160837276,9.071380863,7.872761918,22.06878204,54.98693313,38.97641754,20.45267239,52.06073998,16.55525272,42.20366501
